"NRM_REGION","CATCHMENT","MMP_SITE_NAME","DEPTH","SITE_NO","LATITUDE","LONGITUDE","P_CODE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","12","2016","2016-05-09","Soft Coral","2.38"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","12","2016","2016-05-09","Algae","81"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","12","2016","2016-05-09","Hard Coral","8.88"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","12","2016","2016-05-09","Other","7.5"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","12","2016","2016-05-09","Soft Coral","2.63"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","14","2018","2018-05-11","Algae","45.25"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","14","2018","2018-05-11","Hard Coral","29.75"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","14","2018","2018-05-11","Other","21.13"
"Burdekin","Burdekin","Palms East","5","1","-18.571733","146.495067","IN","14","2018","2018-05-11","Soft Coral","3.88"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","14","2018","2018-05-11","Algae","60.88"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","14","2018","2018-05-11","Hard Coral","27.75"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","14","2018","2018-05-11","Other","7.5"
"Burdekin","Burdekin","Palms East","5","2","-18.57445","146.49715","IN","14","2018","2018-05-11","Soft Coral","3.88"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","1","2005","2005-09-10","Algae","67.13"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","1","2005","2005-09-10","Hard Coral","8.75"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","1","2005","2005-09-10","Other","6"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","1","2005","2005-09-10","Soft Coral","18.13"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","1","2005","2005-09-02","Algae","50.13"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","1","2005","2005-09-02","Hard Coral","9.75"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","1","2005","2005-09-02","Other","4"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","1","2005","2005-09-02","Soft Coral","36.13"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","2","2006","2006-08-25","Algae","62.5"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","2","2006","2006-08-25","Hard Coral","7.5"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","2","2006","2006-08-25","Other","10.38"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","2","2006","2006-08-25","Soft Coral","19.63"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","2","2006","2006-08-25","Algae","53.13"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","2","2006","2006-08-25","Hard Coral","9.96"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","2","2006","2006-08-25","Other","3.3"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","2","2006","2006-08-25","Soft Coral","33.61"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","3","2007","2007-06-18","Algae","51.63"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","3","2007","2007-06-18","Hard Coral","8.88"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","3","2007","2007-06-18","Other","6.63"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","3","2007","2007-06-18","Soft Coral","32.88"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","3","2007","2007-06-18","Algae","46.5"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","3","2007","2007-06-18","Hard Coral","12.5"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","3","2007","2007-06-18","Other","3.75"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","3","2007","2007-06-18","Soft Coral","37.25"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","4","2008","2008-07-10","Algae","60.13"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","4","2008","2008-07-10","Hard Coral","7"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","4","2008","2008-07-10","Other","6.25"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","4","2008","2008-07-10","Soft Coral","26.63"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","4","2008","2008-07-10","Algae","59.13"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","4","2008","2008-07-10","Hard Coral","10.25"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","4","2008","2008-07-10","Other","5.75"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","4","2008","2008-07-10","Soft Coral","24.88"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","5","2009","2009-06-18","Algae","56.63"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","5","2009","2009-06-18","Hard Coral","13"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","5","2009","2009-06-18","Other","11.25"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","5","2009","2009-06-18","Soft Coral","19.13"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","5","2009","2009-06-18","Algae","63.63"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","5","2009","2009-06-18","Hard Coral","8"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","5","2009","2009-06-18","Other","7.75"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","5","2009","2009-06-18","Soft Coral","20.63"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","6","2010","2010-07-04","Algae","37.63"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","6","2010","2010-07-04","Hard Coral","4.88"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","6","2010","2010-07-04","Other","42.25"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","6","2010","2010-07-04","Soft Coral","15.25"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","6","2010","2010-07-05","Algae","40.75"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","6","2010","2010-07-05","Hard Coral","2.88"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","6","2010","2010-07-05","Other","38"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","6","2010","2010-07-05","Soft Coral","18.38"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","7","2011","2011-06-07","Algae","40.25"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","7","2011","2011-06-07","Hard Coral","5.63"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","7","2011","2011-06-07","Other","41.88"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","7","2011","2011-06-07","Soft Coral","12.25"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","7","2011","2011-06-07","Algae","48"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","7","2011","2011-06-07","Hard Coral","6.25"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","7","2011","2011-06-07","Other","30.25"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","7","2011","2011-06-07","Soft Coral","15.5"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","8","2012","2012-06-18","Algae","48.88"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","8","2012","2012-06-18","Hard Coral","5.88"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","8","2012","2012-06-18","Other","33.38"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","8","2012","2012-06-18","Soft Coral","11.88"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","8","2012","2012-06-18","Algae","42.5"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","8","2012","2012-06-18","Hard Coral","4.38"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","8","2012","2012-06-18","Other","38.75"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","8","2012","2012-06-18","Soft Coral","14.38"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","9","2013","2013-06-23","Algae","42.25"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","9","2013","2013-06-23","Hard Coral","5.38"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","9","2013","2013-06-23","Other","37.5"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","9","2013","2013-06-23","Soft Coral","14.88"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","9","2013","2013-06-23","Algae","45.88"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","9","2013","2013-06-23","Hard Coral","3.5"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","9","2013","2013-06-23","Other","30.88"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","9","2013","2013-06-23","Soft Coral","19.75"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","10","2014","2014-05-24","Algae","41.38"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","10","2014","2014-05-24","Hard Coral","8"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","10","2014","2014-05-24","Other","30.25"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","10","2014","2014-05-24","Soft Coral","20.38"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","10","2014","2014-06-30","Algae","45.45"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","10","2014","2014-06-30","Hard Coral","6.26"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","10","2014","2014-06-30","Other","30.64"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","10","2014","2014-06-30","Soft Coral","17.65"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","11","2015","2015-06-16","Algae","32.13"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","11","2015","2015-06-16","Hard Coral","10.13"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","11","2015","2015-06-16","Other","28.38"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","11","2015","2015-06-16","Soft Coral","29.38"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","11","2015","2015-06-16","Algae","41.75"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","11","2015","2015-06-16","Hard Coral","8.38"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","11","2015","2015-06-16","Other","27.25"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","11","2015","2015-06-16","Soft Coral","22.63"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","12","2016","2016-06-07","Algae","31.5"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","12","2016","2016-06-07","Hard Coral","11.63"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","12","2016","2016-06-07","Other","23.38"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","12","2016","2016-06-07","Soft Coral","33.5"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","12","2016","2016-06-07","Algae","37.38"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","12","2016","2016-06-07","Hard Coral","10.63"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","12","2016","2016-06-07","Other","25.5"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","12","2016","2016-06-07","Soft Coral","26.5"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","13","2017","2017-05-10","Algae","43.38"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","13","2017","2017-05-10","Hard Coral","7"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","13","2017","2017-05-10","Other","30.13"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","13","2017","2017-05-10","Soft Coral","19.5"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","13","2017","2017-05-10","Algae","44.13"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","13","2017","2017-05-10","Hard Coral","9.75"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","13","2017","2017-05-10","Other","33.25"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","13","2017","2017-05-10","Soft Coral","12.88"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","14","2018","2018-05-11","Algae","40.88"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","14","2018","2018-05-11","Hard Coral","4.5"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","14","2018","2018-05-11","Other","37.38"
"Burdekin","Burdekin","Palms West","2","1","-18.569117","146.482317","IN","14","2018","2018-05-11","Soft Coral","17.25"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","14","2018","2018-05-11","Algae","46.88"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","14","2018","2018-05-11","Hard Coral","7.5"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","14","2018","2018-05-11","Other","29.88"
"Burdekin","Burdekin","Palms West","2","2","-18.540583","146.488767","IN","14","2018","2018-05-11","Soft Coral","15.75"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","1","2005","2005-09-02","Algae","34.91"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","1","2005","2005-09-02","Hard Coral","13.26"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","1","2005","2005-09-02","Other","16.65"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","1","2005","2005-09-02","Soft Coral","35.18"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","1","2005","2005-09-02","Algae","57.63"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","1","2005","2005-09-02","Hard Coral","4.88"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","1","2005","2005-09-02","Other","9.5"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","1","2005","2005-09-02","Soft Coral","28"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","2","2006","2006-08-25","Algae","54.96"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","2","2006","2006-08-25","Hard Coral","11.76"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","2","2006","2006-08-25","Other","12.76"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","2","2006","2006-08-25","Soft Coral","20.52"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","2","2006","2006-08-25","Algae","49.43"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","2","2006","2006-08-25","Hard Coral","10.39"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","2","2006","2006-08-25","Other","9.38"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","2","2006","2006-08-25","Soft Coral","30.81"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","3","2007","2007-06-18","Algae","41.56"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","3","2007","2007-06-18","Hard Coral","10.76"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","3","2007","2007-06-18","Other","7.26"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","3","2007","2007-06-18","Soft Coral","40.43"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","3","2007","2007-06-18","Algae","50.71"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","3","2007","2007-06-18","Hard Coral","6.77"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","3","2007","2007-06-18","Other","7.65"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","3","2007","2007-06-18","Soft Coral","34.87"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","4","2008","2008-07-10","Algae","41.25"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","4","2008","2008-07-10","Hard Coral","15.5"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","4","2008","2008-07-10","Other","10.88"
"Burdekin","Burdekin","Palms West","5","1","-18.569067","146.482017","IN","4","2008","2008-07-10","Soft Coral","32.38"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","4","2008","2008-07-10","Algae","49.38"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","4","2008","2008-07-10","Hard Coral","8.13"
"Burdekin","Burdekin","Palms West","5","2","-18.540583","146.48855","IN","4","2008","2008-07-10","Other","9.38"
